c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
7.906679167641106343e-01,7.754898265140371949e-01,5.103013960896385370e-01,4.775693906216540441e-01,7.631675153201514794e-01,2.834773573853149875e-01,2.974969082267632237e-01,7.121436433099640473e-01,7.024220113004028265e-01,6.867461944767262461e-01,1
7.827252704093000668e-01,3.714214719790542851e-01,3.678445286863126773e-01,4.238179178256686885e-01,6.624936970363151101e-01,5.668603127939793040e-01,5.165335471097531883e-01,1.293377401882041255e-01,5.162402136611810022e-01,7.613205943482865834e-01,0
2.738250716268137985e-01,1.365960084921158668e-01,5.290087675771104614e-01,8.319224007105454621e-01,1.150907167594260150e+00,1.021005931235148267e+00,8.600972800411874619e-01,7.178982715023746186e-01,1.360685440321804940e+00,8.682501089936904837e-01,-1
7.543591315911153394e-01,2.588862196823982775e-01,4.927656844223106680e-01,5.053275643196429856e-01,5.060278058440832449e-01,5.120458338370695861e-01,5.104658542227836771e-01,2.315388670900419554e-01,5.125526892312156635e-01,7.329591903911653050e-01,0
2.570918445025474619e-01,2.792783800401257288e-01,2.476277102182589951e-01,5.072582736725527175e-01,7.563939578573433131e-01,7.719907015204469092e-01,7.699498674395274245e-01,5.095708251138746370e-01,4.724484466273211614e-01,7.741983210814409322e-01,2
7.202848737464878637e-01,7.588897965021961234e-01,4.999312967626515225e-01,4.600159144088818985e-01,7.247581830711036233e-01,2.524248326900329076e-01,1.781722648290822442e-01,7.359793684571812600e-01,8.109561039725901033e-01,6.823568253729233035e-01,1
7.797407340068731596e-01,3.122016405722544130e-01,5.320189579119506407e-01,4.552614942735414005e-01,5.312469421956863558e-01,4.682115445691295563e-01,4.729667953696101712e-01,2.417246406948465598e-01,5.028034865212421822e-01,7.645511529341798562e-01,0
7.815361994631465636e-01,7.339829133547737250e-01,4.246028639353704448e-01,5.024079014242271990e-01,8.098110813666403729e-01,3.222752861135695923e-01,2.119741334430251811e-01,7.016867282605230294e-01,8.449367969783426746e-01,8.586696764211192434e-01,1
8.327547869278466575e-01,6.349323656365234436e-01,3.634477669589069038e-01,6.297108428312303552e-01,7.985464401780871802e-01,1.505358360485926084e-01,1.916654432548922093e-01,6.746281247971335215e-01,8.036703092056620701e-01,6.347211447714592447e-01,1
6.918700739795832222e-01,8.832317565676415239e-01,5.389054956940872998e-01,4.750159761327615859e-01,8.340835361204793630e-01,1.734396483557272828e-01,2.336727603132692788e-01,7.448475549278903429e-01,6.874534586687882642e-01,7.795011448403769139e-01,1
7.590912413464535602e-01,2.626556873002754977e-01,4.835234180452623876e-01,4.981421515365427322e-01,5.096630906590029486e-01,4.913778351064319039e-01,4.977983835010257319e-01,2.397771375891196433e-01,5.216886934118833974e-01,7.447092178078390523e-01,0
7.289475340813872384e-01,2.605505477797354086e-01,5.027052149190851527e-01,5.282208823913672191e-01,5.061728243091014878e-01,4.852550120730223515e-01,4.829959424399539181e-01,2.508291834529325914e-01,4.665913789326169292e-01,7.487911674997770328e-01,0
1.071432063219665887e+00,7.470836206887443431e-01,3.598669857235538561e-01,7.955635260223552496e-01,5.746195666296445292e-01,3.038627198203237012e-01,3.418956343339947246e-01,6.808213526603138499e-01,1.225433295200967665e+00,7.519108319493470471e-01,1
6.615331244666536881e-01,6.948193550549807140e-01,5.504366775552129720e-01,4.606844315020606206e-01,6.839828548095698846e-01,3.017542097117999478e-01,2.059836808850462053e-01,6.482544612692611175e-01,7.558119943064046664e-01,6.807154894432284609e-01,1
7.757613196897972241e-01,2.675862369499796833e-01,4.530195883564345771e-01,5.088397182629988968e-01,5.024723027573909651e-01,5.647946102874179530e-01,4.539350487476008222e-01,2.984838910243763355e-01,4.843976471414281892e-01,7.167802159101923642e-01,0
7.606975592236311368e-01,2.414311927195323393e-01,4.251915276092729234e-01,5.006334542947608046e-01,5.392675453506464711e-01,5.535637439606642118e-01,4.367622532303990224e-01,1.972952830776781297e-01,4.149915779918394443e-01,7.114663204239562999e-01,0
7.564426532338867082e-01,7.549511636071939424e-01,4.856424028046049668e-01,4.948578893628072239e-01,7.525901254637860083e-01,2.678792614758795376e-01,2.565405244197725976e-01,7.535648660636385943e-01,7.644516210606687734e-01,7.318505540178590341e-01,1
6.653349014687729435e-01,7.544622537114040739e-01,5.868963456824842773e-01,7.379604364285302642e-01,7.966323963050215839e-01,3.241857374404703007e-01,4.126779361560866111e-01,8.232271462515016180e-01,9.830876745977376041e-01,5.525745744236826296e-01,1
7.999622613394909987e-01,5.080241286561310021e-02,4.934095940838472139e-01,5.214838699060647675e-01,5.246092236086834504e-01,4.444266237909686446e-01,5.505598900785663163e-01,1.857640543134664035e-01,5.161954304990232778e-01,7.601048089051756218e-01,0
7.209554476434620884e-01,2.665033465667173140e-01,5.002660516383142797e-01,4.434054790575722160e-01,4.907172315561332820e-01,4.898259179777029182e-01,4.808443918457456223e-01,2.463014422981172624e-01,5.223812165933459095e-01,7.480751140176730152e-01,0
7.478733510554500530e-01,2.897316717807686959e-01,4.863744540468040722e-01,4.330983478066587344e-01,5.518837191362874206e-01,4.538235151346685647e-01,4.611129714578393601e-01,2.647021048548394706e-01,5.105984686733436861e-01,8.544770643230800156e-01,0
2.265073780066476083e-01,2.486625699807302747e-01,2.330705991139045419e-01,5.055561878300502965e-01,7.406476007827965669e-01,7.395948955241907763e-01,7.284733588627101408e-01,4.880117465358253526e-01,4.842390974914136947e-01,7.740794680047181631e-01,2
7.203394558117706126e-01,3.451963660814510448e-01,5.694061223050628229e-01,4.290711719425501780e-01,4.538212809810583948e-01,3.826274075034572508e-01,5.007986168728920662e-01,9.029852109797334436e-02,5.527761243690021420e-01,8.328483988193301490e-01,0
4.989312471201106103e-01,2.112524154167300383e-01,3.828521507967861393e-01,5.369472123149771070e-01,5.131757925291541289e-01,4.166093678518268950e-01,4.292731468917621585e-01,1.848420004909283598e-01,4.632891866032797790e-01,8.128064089225223166e-01,0
9.581867028206658699e-01,4.802388542458242426e-01,4.570773535665767495e-01,5.349802930023108694e-01,6.822716492649142372e-01,5.268234413266688065e-01,4.585092124350392262e-01,2.357806384482158957e-01,6.010317660298651887e-01,6.788382021000689548e-01,0
6.573028279285860753e-01,2.098458913601099485e-01,5.499011917629907931e-01,4.036578580027141983e-01,5.588483126740100282e-01,5.042720810603201764e-01,5.506470425243196187e-01,1.662754669785106165e-01,4.653489583189925893e-01,7.410845761598374715e-01,0
6.892752378788084000e-01,1.771466036364067465e-01,4.877538635977257675e-01,5.296331210462097427e-01,4.310036578011448016e-01,4.816836080931897190e-01,5.348215014491229935e-01,1.913006662055413420e-01,5.139411711433276020e-01,7.540916394144474566e-01,0
7.595784336965897277e-01,7.028032794974365949e-01,4.757692079354845505e-01,4.614620818685667425e-01,7.027290822075394905e-01,2.898515266612330943e-01,2.079055839580263854e-01,7.535476426253070459e-01,7.756763517443445721e-01,7.158841990818854972e-01,1
7.378229796734975254e-01,6.743227734486075819e-01,5.096447389198959232e-01,4.684633887310346578e-01,7.284100265873140190e-01,2.859223950584292018e-01,2.707128505054262058e-01,7.271008151125919472e-01,7.251949109108305480e-01,8.062972770324530192e-01,1
8.419462394024552765e-01,8.090549634068189278e-01,7.612252987263516957e-01,4.688352073739667225e-01,6.652004861343304709e-01,2.200200084951890733e-01,2.306506200502801140e-01,7.509739016171046444e-01,9.126159780445126657e-01,7.486155286940398002e-01,1
7.906976479377068046e-01,9.422941449984115758e-01,4.133512450281836004e-01,6.680011313980376286e-01,7.953521896042443640e-01,2.806780215029641701e-01,1.197063537418467383e-01,5.988863572004842206e-01,4.487263097452209304e-01,9.223768172029404022e-01,1
9.160433376129752947e-01,6.643746606998710558e-01,4.680359701819975515e-01,2.805473364055080521e-01,7.067516639752509100e-01,1.606056314481621450e-01,3.115088128223019170e-01,7.202536857053671859e-01,8.486480647185526971e-01,9.124427469710520988e-01,1
7.649019579098876864e-01,7.273887291435170432e-01,4.950351211720795397e-01,4.885056097226824767e-01,7.619688294735089684e-01,3.068195819515509570e-01,2.382042187662378185e-01,7.728006270678273726e-01,7.843167044156122980e-01,7.278214546294512477e-01,1
6.912037816249595457e-01,8.741431331610796662e-02,3.794054943248146294e-01,4.924428534896856391e-01,5.744341558405351433e-01,7.251014284577390612e-01,3.904096977464658336e-01,1.576584634103954108e-01,5.148207888165649004e-01,6.905381940690620279e-01,0
7.751431590749637834e-01,7.309051996600874901e-01,4.761710843171359508e-01,5.224943267274247960e-01,7.980536937718949453e-01,4.073648693002597243e-01,7.565503589390407124e-02,7.015224362125692670e-01,8.468153479049345123e-01,8.169059815331936036e-01,1
6.797372837129848078e-01,8.076317079368674490e-01,4.840706118163569660e-01,2.421775193297278084e-01,7.072437554456802999e-01,3.711360150242772327e-01,3.705766999792937666e-01,5.710392976195128867e-01,7.246971146212976000e-01,5.600783733826228961e-01,1
7.960999532115731192e-01,7.853376804159364344e-01,4.024174742495180701e-01,4.534914086962439916e-01,6.911595820692566505e-01,2.641699921600217382e-01,2.085034795489186799e-01,7.338708655560255423e-01,7.131780764926052285e-01,7.128859383116212811e-01,1
6.050869153453892757e-01,6.745454962634540585e-01,5.547706877144629178e-01,5.844521312866498564e-01,7.215000114840981471e-01,3.305417444540515448e-01,2.405243368787846336e-01,5.904263630466670687e-01,7.682680571263336144e-01,6.832397670085221808e-01,1
7.022284200950865696e-01,7.410447058904131579e-01,4.918332568084275436e-01,4.852877598179331509e-01,7.294618482610155663e-01,2.806086633407344211e-01,3.032046405091903818e-01,7.483968737633706070e-01,7.576269915936233446e-01,7.856637997094420012e-01,1
7.498965399609958116e-01,2.828033632810852405e-01,5.131689500695969519e-01,5.250587957039569709e-01,4.921972534518412323e-01,4.501961695875125735e-01,4.342304285023404486e-01,1.401196175779250708e-01,4.729183754478971102e-01,7.944625033324496099e-01,0
7.173299883620500861e-01,7.419458150480486847e-01,3.910543010326350544e-01,5.352555681485072769e-01,7.222709368298244614e-01,2.139846158684621524e-01,2.683263482543986056e-01,6.271364628359883397e-01,8.123133258819731362e-01,8.226278003665973282e-01,1
7.312739714662431778e-01,2.738572444802856998e-01,4.378353613234013952e-01,4.927259122248588419e-01,5.345321006808575470e-01,4.641992622179212935e-01,6.117377080858699134e-01,2.015289075600458502e-01,4.823940426024821981e-01,7.516561044086589316e-01,0
7.090436015299024231e-01,1.000027781209143207e-01,4.597353074425947206e-01,6.074440917234893433e-01,4.793412328377307241e-01,5.841815375521322018e-01,4.459854515495793592e-01,2.757451526302179268e-02,6.291570225870457556e-01,7.234361202048886774e-01,0
7.392266396414879370e-01,7.717502163859976116e-01,4.836370333579254610e-01,4.945471274096861491e-01,7.497622454001547920e-01,2.606271280404568458e-01,2.426430126976042434e-01,7.506941358940952824e-01,7.560972825268018616e-01,7.491615130062762029e-01,1
8.765909829604140446e-01,7.754218271735248136e-01,3.358877925970930045e-01,4.127928712789649124e-01,9.166853949221036579e-01,4.324172059405277380e-01,2.678163760467485721e-01,6.294251378192441404e-01,7.850135562285800450e-01,7.539749709687906254e-01,1
7.510428841745205863e-01,3.463492968896014212e-01,4.426173480337464716e-01,3.884221156215829085e-01,5.549889198449987626e-01,4.794411401786094484e-01,6.155657511661711823e-01,2.670149255142642564e-01,4.535960626825526476e-01,7.832295619007026977e-01,0
7.521189298893604658e-01,2.645689253791605466e-01,4.936752117979422150e-01,4.984816360268025659e-01,5.088084931976957215e-01,4.980818687185807891e-01,5.024796137721149192e-01,2.266854321994155042e-01,5.135771435469781432e-01,7.360376636440811859e-01,0
9.511856748802962613e-01,6.928850577451718395e-01,4.130514747427505018e-01,3.898314767848684581e-01,6.894584245334677286e-01,3.978171074534886387e-01,1.688306260574340134e-01,6.677730231370631042e-01,8.199518965379859470e-01,6.964395528633680055e-01,1
2.605556667447919139e-01,2.964877928886912595e-01,2.279591522104917611e-01,5.008665172776063379e-01,7.342749194477695696e-01,7.446220330079275085e-01,7.263068843364322014e-01,4.646094612479017005e-01,5.157736894171781605e-01,7.469575307514048079e-01,2
5.869208631754738725e-01,7.470463261820005085e-01,5.107128584656149828e-01,6.000498163855738643e-01,6.967873000146930229e-01,3.862264775894434510e-01,4.748827669479525060e-01,6.071655968967645256e-01,8.146035025345612635e-01,7.910712003632897060e-01,1
7.510455114104959140e-01,4.357133274519513488e-01,5.612685398066621367e-01,4.777112874988611591e-01,3.940748125325578277e-01,4.377817571230792626e-01,6.044208954725197591e-01,2.187709936041627445e-01,5.925818771142371544e-01,7.684422196804306937e-01,0
7.183373122857557025e-01,7.838176500596494289e-01,5.153723569443862118e-01,5.423946386671562037e-01,7.507998391911929748e-01,3.231054699778513895e-01,2.734320931463997684e-01,6.787430131099090325e-01,7.048165913921824455e-01,7.538746110423147906e-01,1
7.789163857760929011e-01,2.551745760832745402e-01,5.123720206921743570e-01,5.134656851477976680e-01,5.030417182469443249e-01,6.214839471934802129e-01,4.841755677160058946e-01,2.476446560651422713e-01,4.953692757560441140e-01,7.623945748632154906e-01,0
7.215057884048673431e-01,7.262816964166067812e-01,5.736852457003025485e-01,4.699983881066736036e-01,6.455080969003396119e-01,3.132459607974956706e-01,2.434690830432053033e-01,6.676754647541314203e-01,7.737345434453404280e-01,7.411660555064030209e-01,1
2.800385818379395597e-01,2.838708650909371189e-01,2.470852562212436376e-01,5.108060955085650390e-01,7.395435819899685015e-01,7.746938180141096364e-01,7.468869959781166967e-01,4.779180683255274120e-01,5.118081559715510487e-01,7.783137177177245070e-01,2
7.046764725089478265e-01,2.241490764846962025e-01,5.284269977978010013e-01,5.839180123901814845e-01,5.672720650721734259e-01,6.223283336095856155e-01,5.594516232254606036e-01,6.571898898691977409e-02,5.048234434850081831e-01,7.149138458596819845e-01,0
7.418184009824221326e-01,2.068952122294869800e-01,5.131353338637585360e-01,4.853276072271219821e-01,5.489953204452007185e-01,6.266645657578041595e-01,4.870000551488941065e-01,2.072151824203409820e-01,4.236148694739820808e-01,7.586991551674838741e-01,0
7.373293540089889131e-01,6.449931498958766385e-01,4.846921570710094329e-01,5.637160404792068702e-01,9.175194837334620379e-01,1.420220483681727819e-01,2.887700447307767759e-01,7.989125004564652244e-01,7.847162814688002364e-01,8.090216148514047800e-01,1
2.453962334615954755e-01,2.386129628042590045e-01,2.641054933354157197e-01,5.302841338980593955e-01,7.282078008067799368e-01,7.412046030651205930e-01,7.607855115143893343e-01,4.863770791661811144e-01,5.033654888954085527e-01,7.947728885790171782e-01,2
7.256475161089896986e-01,3.932591514500615726e-01,5.009738582752625291e-01,3.413871158779283044e-01,5.325332177230263087e-01,4.314528027472995797e-01,3.602668750644298923e-01,4.048119576847720724e-01,6.110955210294281015e-01,6.893485835426675923e-01,0
7.425014012579216338e-01,2.648898645638824711e-01,4.806148056575780814e-01,5.162019784687513768e-01,5.078543368514428780e-01,4.945338117939122036e-01,5.074516443492074202e-01,2.265307679076672409e-01,5.048707320023906320e-01,7.328511844627852989e-01,0
7.015942549965186181e-01,2.166193557227094613e-01,4.388700080965626249e-01,3.868889001522263227e-01,5.027798217572155837e-01,5.143092831976320278e-01,5.376785698577578598e-01,2.143935006316621261e-01,5.805295754147608012e-01,7.191803070899849271e-01,0
2.219068688804513301e-01,2.650562538689176240e-01,2.476270287720584717e-01,4.820799091386259727e-01,7.781299385791869971e-01,7.539165134061446283e-01,7.778029054709006962e-01,4.842657857882160521e-01,4.645995685960252475e-01,7.919110234024003825e-01,2
7.599455371816069560e-01,7.458798916734337148e-01,4.819108045943942820e-01,4.653347917437218317e-01,7.919160809645681143e-01,3.496666815804058692e-01,2.533065109437234175e-01,7.774120221263678410e-01,7.899467735994819551e-01,7.895384589846515810e-01,1
7.457031687875653736e-01,7.596792193959074346e-01,4.915296452963011098e-01,4.925344954287304011e-01,7.589621966548296683e-01,2.869885259036715208e-01,2.600660308182908831e-01,7.470122042582741928e-01,7.561916097445331442e-01,7.357866925571174832e-01,1
